tipo,odor,cor_chapeu,cor_branquias,regiao,cor_esporos
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Comestivel,Nenhum,Cinzento,Roxo,Madeira/Árvores,Castanho
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Castanho,Chocolate,Caminhos,Branco
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Vermelho,Florestas,Branco
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Comestivel,Nenhum,Castanho,Vermelho,Florestas,Branco
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Nenhum,Castanho,Branco,Madeira/Árvores,Branco
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Picante,Castanho,Chocolate,Caminhos,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Branco,Branco,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Nenhum,Amarelo,Branco,Madeira/Árvores,Branco
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Urbano,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Vermelho,Florestas,Branco
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Castanho,Branco,Folhas Mortas,Branco
Venenoso,Creosoto,Branco,Rosa,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Nenhum,Bege,Cinzento,Gramados,Verde
Venenoso,Fétido,Branco,Chocolate-Claro,Gramados,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Castanho,Madeira/Árvores,Castanho
Venenoso,Nenhum,Branco,Cinzento,Prados,Verde
Comestivel,Nenhum,Rosa,Branco,Florestas,Branco
Venenoso,Fétido,Branco,Rosa,Gramados,Chocolate-Claro
Comestivel,Nenhum,Castanho,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Bege,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Branco,Florestas,Branco
Comestivel,Nenhum,Castanho,Vermelho,Florestas,Branco
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Cinzento,Roxo,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Castanho,Vermelho,Florestas,Branco
Comestivel,Nenhum,Vermelho,Rosa,Madeira/Árvores,Preto
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Castanho,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Nenhum,Branco,Branco,Prados,Verde
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Castanho,Chocolate,Madeira/Árvores,Branco
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Rosa,Vermelho,Florestas,Branco
Venenoso,Fétido,Branco,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Bege,Branco,Urbano,Chocolate-Claro
Venenoso,Creosoto,Cinzento,Cinzento,Madeira/Árvores,Preto
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Verde,Rosa,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Branco,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Peixe,Vermelho,Chocolate,Caminhos,Branco
Venenoso,Peixe,Vermelho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Creosoto,Branco,Castanho,Madeira/Árvores,Preto
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Roxo,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Bege,Vermelho,Florestas,Branco
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Comestivel,Nenhum,Castanho,Branco,Folhas Mortas,Branco
Comestivel,Nenhum,Vermelho,Vermelho,Florestas,Branco
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Picante,Castanho,Chocolate,Caminhos,Branco
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Comestivel,Nenhum,Rosa,Branco,Florestas,Branco
Venenoso,Nenhum,Castanho,Branco,Madeira/Árvores,Branco
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Bege,Branco,Urbano,Chocolate-Claro
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Branco,Branco,Urbano,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Bege,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Urbano,Chocolate-Claro
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Comestivel,Nenhum,Rosa,Branco,Florestas,Branco
Comestivel,Nenhum,Castanho,Vermelho,Florestas,Branco
Venenoso,Nenhum,Rosa,Cinzento,Gramados,Verde
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Roxo,Branco,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Peixe,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Bege,Vermelho,Florestas,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Castanho,Branco,Florestas,Branco
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Castanho,Chocolate,Caminhos,Branco
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Nenhum,Castanho,Branco,Madeira/Árvores,Branco
Venenoso,Nenhum,Bege,Branco,Gramados,Verde
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Roxo,Roxo,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Branco,Florestas,Branco
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Branco,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Creosoto,Cinzento,Rosa,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Roxo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Urbano,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Picante,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Bege,Branco,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Peixe,Vermelho,Chocolate,Folhas Mortas,Branco
Comestivel,Nenhum,Bege,Vermelho,Florestas,Branco
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Gramados,Chocolate-Claro
Venenoso,Fétido,Bege,Branco,Urbano,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Branco,Rosa,Urbano,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Branco,Rosa,Urbano,Chocolate-Claro
Venenoso,Fétido,Bege,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Branco,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Branco,Roxo,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Vermelho,Florestas,Branco
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Peixe,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Castanho,Madeira/Árvores,Castanho
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Nenhum,Amarelo,Branco,Madeira/Árvores,Branco
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Comestivel,Nenhum,Canela,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Nenhum,Rosa,Branco,Gramados,Verde
Comestivel,Nenhum,Rosa,Vermelho,Florestas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Gramados,Chocolate-Claro
Comestivel,Nenhum,Bege,Vermelho,Florestas,Branco
Venenoso,Fétido,Amarelo,Rosa,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Branco,Rosa,Urbano,Chocolate-Claro
Venenoso,Picante,Castanho,Chocolate,Caminhos,Branco
Venenoso,Peixe,Castanho,Chocolate,Madeira/Árvores,Branco
Venenoso,Peixe,Vermelho,Chocolate,Caminhos,Branco
Venenoso,Nenhum,Branco,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Rosa,Urbano,Chocolate-Claro
Comestivel,Nenhum,Canela,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Comestivel,Nenhum,Rosa,Branco,Florestas,Branco
Venenoso,Fétido,Bege,Branco,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Peixe,Vermelho,Chocolate,Caminhos,Branco
Comestivel,Nenhum,Canela,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Branco,Branco,Urbano,Chocolate-Claro
Venenoso,Fétido,Branco,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Bege,Branco,Urbano,Chocolate-Claro
Venenoso,Fétido,Bege,Rosa,Gramados,Chocolate-Claro
Comestivel,Nenhum,Canela,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Cinzento,Madeira/Árvores,Chocolate-Claro
Venenoso,Fétido,Branco,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Cinzento,Branco,Urbano,Chocolate-Claro
Venenoso,Nenhum,Branco,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Cinzento,Rosa,Urbano,Chocolate-Claro
Venenoso,Nenhum,Branco,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Bege,Rosa,Gramados,Chocolate-Claro
Venenoso,Fétido,Branco,Chocolate-Claro,Urbano,Chocolate-Claro
Venenoso,Nenhum,Amarelo,Branco,Madeira/Árvores,Branco
Venenoso,Picante,Castanho,Chocolate,Madeira/Árvores,Branco
Venenoso,Peixe,Castanho,Chocolate,Madeira/Árvores,Branco
Comestivel,Nenhum,Castanho,Branco,Florestas,Branco
Comestivel,Nenhum,Bege,Branco,Florestas,Branco
Venenoso,Fétido,Branco,Branco,Gramados,Chocolate-Claro
Venenoso,Nenhum,Bege,Branco,Prados,Verde
Venenoso,Fétido,Amarelo,Rosa,Caminhos,Chocolate-Claro
Venenoso,Fétido,Cinzento,Rosa,Gramados,Chocolate-Claro
Venenoso,Nenhum,Bege,Verde,Gramados,Verde
Venenoso,Fétido,Castanho,Chocolate,Caminhos,Branco
Venenoso,Peixe,Vermelho,Chocolate,Caminhos,Branco
Venenoso,Fétido,Cinzento,Rosa,Madeira/Árvores,Chocolate-Claro
Comestivel,Nenhum,Vermelho,Vermelho,Florestas,Branco
Venenoso,Fétido,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Gramados,Chocolate-Claro
Venenoso,Peixe,Castanho,Chocolate,Madeira/Árvores,Branco
Comestivel,Nenhum,Castanho,Branco,Folhas Mortas,Branco
Venenoso,Fétido,Castanho,Chocolate,Caminhos,Branco
Comestivel,Nenhum,Bege,Vermelho,Florestas,Branco
Comestivel,Nenhum,Castanho,Branco,Florestas,Branco
Venenoso,Fétido,Amarelo,Cinzento,Caminhos,Chocolate-Claro
Venenoso,Nenhum,Bege,Verde,Prados,Verde
Venenoso,Nenhum,Castanho,Branco,Madeira/Árvores,Branco
Venenoso,Peixe,Castanho,Chocolate,Folhas Mortas,Branco
Venenoso,Fétido,Bege,Branco,Gramados,Chocolate-Claro
Venenoso,Fétido,Bege,Chocolate-Claro,Gramados,Chocolate-Claro
Venenoso,Fétido,Amarelo,Chocolate-Claro,Caminhos,Chocolate-Claro
